county,precinct,office,district,candidate,party,votes,early_voting,early_voting_tsx,election_day,provisional,tsx
Coconino,Pumphouse Wash 62,PROPOSITION 206,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Pumphouse Wash 62,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Pumphouse Wash 62,PROPOSITION 206,,YES,NP,1468,1067,0,310,91,0
Coconino,Pumphouse Wash 62,PROPOSITION 206,,NO,NP,880,620,0,213,47,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,Registered Voters,NP,2893,0,0,0,0,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,Times Counted,NP,2387,1718,0,528,141,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,Times Blank Voted,NP,110,79,0,15,16,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,YES,NP,1030,752,0,214,64,0
Coconino,Pumphouse Wash 62,PROPOSITION 410,,NO,NP,1245,885,0,299,61,0
Coconino,Mormon Lake 63,President,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,President,,Times Counted,NP,172,155,0,16,1,0
Coconino,Mormon Lake 63,President,,Times Blank Voted,NP,2,2,0,0,0,0
Coconino,Mormon Lake 63,President,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,President,,CLINTON-KAINE,DEM,49,43,0,6,0,0
Coconino,Mormon Lake 63,President,,TRUMP-PENCE,REP,111,101,0,9,1,0
Coconino,Mormon Lake 63,President,,JOHNSON-WELD,LBT,7,6,0,1,0,0
Coconino,Mormon Lake 63,President,,STEIN-BARAKA,GRN,1,1,0,0,0,0
Coconino,Mormon Lake 63,President,,Write-in,NP,2,2,0,0,0,0
Coconino,Mormon Lake 63,U.S. Senate,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,U.S. Senate,,Times Counted,NP,172,155,0,16,1,0
Coconino,Mormon Lake 63,U.S. Senate,,Times Blank Voted,NP,4,3,0,0,1,0
Coconino,Mormon Lake 63,U.S. Senate,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,U.S. Senate,,"KIRKPATRICK, ANN",DEM,44,40,0,4,0,0
Coconino,Mormon Lake 63,U.S. Senate,,"MCCAIN, JOHN",REP,108,97,0,11,0,0
Coconino,Mormon Lake 63,U.S. Senate,,"SWING, GARY",GRN,16,15,0,1,0,0
Coconino,Mormon Lake 63,U.S. Senate,,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,U.S. House,1,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,U.S. House,1,Times Counted,NP,172,155,0,16,1,0
Coconino,Mormon Lake 63,U.S. House,1,Times Blank Voted,NP,17,17,0,0,0,0
Coconino,Mormon Lake 63,U.S. House,1,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Mormon Lake 63,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,U.S. House,1,"O'HALLERAN, TOM",DEM,54,47,0,7,0,0
Coconino,Mormon Lake 63,U.S. House,1,"BABEU, PAUL",REP,90,82,0,7,1,0
Coconino,Mormon Lake 63,U.S. House,1,"PARRISH, RAY",GRN,10,8,0,2,0,0
Coconino,Mormon Lake 63,U.S. House,1,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,State Senate,6,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,State Senate,6,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,State Senate,6,Times Blank Voted,NP,15,14,0,1,0,0
Coconino,Mormon Lake 63,State Senate,6,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,State Senate,6,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,State Senate,6,"BAGLEY, NIKKI CHECK",DEM,51,46,0,5,0,0
Coconino,Mormon Lake 63,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,105,94,0,10,1,0
Coconino,Mormon Lake 63,State Senate,6,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,State Representative,6,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,State Representative,6,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,State Representative,6,Times Blank Voted,NP,13,12,0,1,0,0
Coconino,Mormon Lake 63,State Representative,6,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,State Representative,6,Number of Under Votes,NP,79,69,0,9,1,0
Coconino,Mormon Lake 63,State Representative,6,"MARTINEZ, ALEX",DEM,47,41,0,6,0,0
Coconino,Mormon Lake 63,State Representative,6,"BARTON, BRENDA",REP,86,81,0,5,0,0
Coconino,Mormon Lake 63,State Representative,6,"THORPE, BOB",REP,104,93,0,10,1,0
Coconino,Mormon Lake 63,State Representative,6,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,18,17,0,1,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,87,77,0,10,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,50,46,0,4,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,48,42,0,6,0,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,96,88,0,7,1,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,84,77,0,6,1,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,94,81,0,12,1,0
Coconino,Mormon Lake 63,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,Times Blank Voted,NP,13,13,0,0,0,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,"CROSMAN, JANIS",DEM,37,31,0,6,0,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,"PARKS, JIM",REP,120,109,0,10,1,0
Coconino,Mormon Lake 63,BOARD OF SUPERVISORS - 4,,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,Times Blank Voted,NP,74,68,0,5,1,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,"RUIZ, ARMANDO",DEM,95,84,0,11,0,0
Coconino,Mormon Lake 63,COUNTY ASSESSOR,,Write-in,NP,2,2,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,Times Blank Voted,NP,72,68,0,3,1,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,"RING, BILL",DEM,96,84,0,12,0,0
Coconino,Mormon Lake 63,COUNTY ATTORNEY,,Write-in,NP,3,2,0,1,0,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,Times Blank Voted,NP,73,69,0,3,1,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,"HANSEN, PATTY",DEM,95,83,0,12,0,0
Coconino,Mormon Lake 63,COUNTY RECORDER,,Write-in,NP,3,2,0,1,0,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,Times Blank Voted,NP,30,28,0,1,1,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,"DRISCOLL, JIM",DEM,81,75,0,6,0,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,"THOMAS, DANNY",IND,60,51,0,9,0,0
Coconino,Mormon Lake 63,COUNTY SHERIFF,,Write-in,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Blank Voted,NP,77,73,0,3,1,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,"VANDERWEY, RISHA",DEM,92,79,0,13,0,0
Coconino,Mormon Lake 63,COUNTY SUPERINTENDENT OF SCHOOLS,,Write-in,NP,2,2,0,0,0,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,Times Blank Voted,NP,77,72,0,4,1,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,"BENATAR, SARAH",DEM,92,80,0,12,0,0
Coconino,Mormon Lake 63,COUNTY TREASURER,,Write-in,NP,2,2,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Blank Voted,NP,68,64,0,3,1,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,"MORAN, MARK R.",NP,102,89,0,13,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV III,,Write-in,NP,1,1,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Blank Voted,NP,76,72,0,3,1,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,"NICHOLS, CATHLEEN",NP,91,78,0,13,0,0
Coconino,Mormon Lake 63,JUDGE OF THE SUPERIOR COURT - DIV V,,Write-in,NP,4,4,0,0,0,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,Times Blank Voted,NP,65,62,0,3,0,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,YES,NP,81,70,0,10,1,0
Coconino,Mormon Lake 63,JUSTICE AZ SUPREME COURT (TIMMER),,NO,NP,25,22,0,3,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Blank Voted,NP,66,64,0,2,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,YES,NP,80,67,0,12,1,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (BROWN),,NO,NP,25,23,0,2,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,Times Blank Voted,NP,68,66,0,2,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,YES,NP,77,65,0,11,1,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (JONES),,NO,NP,26,23,0,3,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Blank Voted,NP,66,64,0,2,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,YES,NP,78,65,0,12,1,0
Coconino,Mormon Lake 63,JUDGE COURT OF APPEALS DIV I (THOMPSON),,NO,NP,27,25,0,2,0,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,Registered Voters,NP,101,0,0,0,0,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,Times Counted,NP,84,76,0,7,1,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,5,5,0,0,0,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,25,18,0,7,0,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,"BLEAN JR, ROBERT",NP,50,45,0,5,0,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,"CARROLL, JOSEPH",NP,52,48,0,3,1,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,"LOCKETT, PINKIE",NP,50,45,0,4,1,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,"WHALEN, WILLARD",NP,27,24,0,2,1,0
Coconino,Mormon Lake 63,MORMON LAKE FD BOARD MEMBER (ELECT 3),,Write-in,NP,33,33,0,0,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,78,74,0,4,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,44,35,0,9,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"FREDERICKS,CHRISTINE",NP,42,37,0,4,1,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"GILMORE, CAROLE",NP,43,38,0,4,1,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KELTY, KARA",NP,47,44,0,3,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KULPINSKI, PAUL",NP,50,43,0,6,1,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"LAWRENCE, DANIELLE",NP,50,40,0,10,0,0
Coconino,Mormon Lake 63,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Write-in 80,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 205,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 205,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,PROPOSITION 205,,Times Blank Voted,NP,5,5,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 205,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 205,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 205,,YES,NP,82,73,0,9,0,0
Coconino,Mormon Lake 63,PROPOSITION 205,,NO,NP,84,76,0,7,1,0
Coconino,Mormon Lake 63,PROPOSITION 206,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 206,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,PROPOSITION 206,,Times Blank Voted,NP,6,6,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 206,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 206,,YES,NP,74,66,0,8,0,0
Coconino,Mormon Lake 63,PROPOSITION 206,,NO,NP,91,82,0,8,1,0
Coconino,Mormon Lake 63,PROPOSITION 410,,Registered Voters,NP,204,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 410,,Times Counted,NP,171,154,0,16,1,0
Coconino,Mormon Lake 63,PROPOSITION 410,,Times Blank Voted,NP,8,7,0,1,0,0
Coconino,Mormon Lake 63,PROPOSITION 410,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Mormon Lake 63,PROPOSITION 410,,YES,NP,48,45,0,3,0,0
Coconino,Mormon Lake 63,PROPOSITION 410,,NO,NP,115,102,0,12,1,0
Coconino,Kaibab North 64,President,,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,President,,Times Counted,NP,13,12,0,1,0,0
Coconino,Kaibab North 64,President,,Times Blank Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,President,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,President,,CLINTON-KAINE,DEM,0,0,0,0,0,0
Coconino,Kaibab North 64,President,,TRUMP-PENCE,REP,12,11,0,1,0,0
Coconino,Kaibab North 64,President,,JOHNSON-WELD,LBT,1,1,0,0,0,0
Coconino,Kaibab North 64,President,,STEIN-BARAKA,GRN,0,0,0,0,0,0
Coconino,Kaibab North 64,President,,Write-in,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,Times Counted,NP,13,12,0,1,0,0
Coconino,Kaibab North 64,U.S. Senate,,Times Blank Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,"KIRKPATRICK, ANN",DEM,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,"MCCAIN, JOHN",REP,10,9,0,1,0,0
Coconino,Kaibab North 64,U.S. Senate,,"SWING, GARY",GRN,3,3,0,0,0,0
Coconino,Kaibab North 64,U.S. Senate,,Write-in,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,Times Counted,NP,13,12,0,1,0,0
Coconino,Kaibab North 64,U.S. House,1,Times Blank Voted,NP,1,0,0,1,0,0
Coconino,Kaibab North 64,U.S. House,1,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,"O'HALLERAN, TOM",DEM,1,1,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,"BABEU, PAUL",REP,10,10,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,"PARRISH, RAY",GRN,1,1,0,0,0,0
Coconino,Kaibab North 64,U.S. House,1,Write-in,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,State Senate,7,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,State Senate,7,Times Counted,NP,13,12,0,1,0,0
Coconino,Kaibab North 64,State Senate,7,Times Blank Voted,NP,8,7,0,1,0,0
Coconino,Kaibab North 64,State Senate,7,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,State Senate,7,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,2,2,0,0,0,0
Coconino,Kaibab North 64,State Senate,7,Write-in,NP,3,3,0,0,0,0
Coconino,Kaibab North 64,State Representative,7,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,State Representative,7,Times Counted,NP,13,12,0,1,0,0
Coconino,Kaibab North 64,State Representative,7,Times Blank Voted,NP,9,8,0,1,0,0
Coconino,Kaibab North 64,State Representative,7,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,State Representative,7,Number of Under Votes,NP,4,4,0,0,0,0
Coconino,Kaibab North 64,State Representative,7,"BENALLY, WENONA",DEM,0,0,0,0,0,0
Coconino,Kaibab North 64,State Representative,7,"DESCHEENIE, ERIC",DEM,2,2,0,0,0,0
Coconino,Kaibab North 64,State Representative,7,Write-in,NP,2,2,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,13,12,0,1,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,1,0,0,1,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,10,10,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,0,0,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,0,0,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,10,10,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,9,9,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,7,7,0,0,0,0
Coconino,Kaibab North 64,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,0,0,0,0,0,0
Coconino,Kaibab North 64,BOARD OF SUPERVISORS - 1,,Registered Voters,NP,21,0,0,0,0,0
Coconino,Kaibab North 64,BOARD OF SUPERVISORS - 1,,Times Counted,NP,13,12,0,1,0,0
